Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.99999999,1.0,0.5438113517184631,1.4808174310648595e-06,1.256484053160247,61,3.3941119848939887,11.43300624465872,0.3912080724529225,11.824214317111641
1.0,0.99999999,0.5438113517184631,1.4808174310648595e-06,1.256484053160247,61,3.3941119848939887,11.43300624465872,0.3912080724529225,11.824214317111641
0.99999999,1.0,0.5438113517184631,1.4808174310648595e-06,1.256484053160247,61,3.3941119848939887,11.43300624465872,0.3912080724529225,11.824214317111641
1.0,1.0,0.544270738229876,0.00021083430896322552,1.255469293941508,61,3.3942664866816616,11.434127760598514,0.3902628963955803,11.824390656994092
1.0,1.0,0.5442707482298761,0.00021083430896322552,1.255469283941508,61,3.3942664874440283,11.43412776740264,0.3902628897120424,11.82439065711468
1.0,1.0,0.544270738229876,0.00021083430896322552,1.255469283941508,61,3.3942664876104254,11.43412777487584,0.39026288208930027,11.824390656965141
1.0,1.0,0.544270738229876,0.00021084430896322552,1.255469283941508,61,3.394266490850761,11.434127775706196,0.3902628897120424,11.824390665418237
1.0,0.99999999,0.544270738229876,0.00021083430896322552,1.255469283941508,61,3.394266492919175,11.43412779762349,0.3902628820893003,11.824390679712787
0.99999999,1.0,0.544270738229876,0.00021083430896322552,1.255469283941508,61,3.394266492919175,11.43412779762349,0.3902628820893003,11.824390679712787
1.0,1.0,0.5422736628602907,-2.2379507391779034e-05,1.2563780457741884,61,3.39414141969752,11.434308839290773,0.3899026648913331,11.824211504182106
1.0,1.0,0.5422736728602907,-2.2379507391779034e-05,1.2563780357741885,61,3.394141420445914,11.434308846038812,0.38990265812630764,11.82421150416512
1.0,1.0,0.5422736628602907,-2.2379507391779034e-05,1.2563780357741885,61,3.3941414206341562,11.434308853565907,0.38990265053416295,11.824211504100072
1.0,1.0,0.5422736628602907,-2.2369507391779032e-05,1.2563780357741885,61,3.39414142388733,11.434308854399225,0.38990264294201843,11.824211497341242
